episode,status,runtime,reward,collisions_agent,collisions_obs,success
17777,Obstacle Collision,33274.18,-1.283,0,1,0
17778,Obstacle Collision,33281.32,-1.833,0,1,0
17779,Obstacle Collision,33282.37,-1.278,0,1,0
17780,Obstacle Collision,33283.04,-1.267,0,1,0
17781,Obstacle Collision,33284.01,-1.115,0,1,0
17782,Obstacle Collision,33286.25,-1.02,0,1,0
17783,Timeout,33293.27,-0.6,0,0,0
17784,Obstacle Collision,33294.49,-1.283,0,1,0
17785,Obstacle Collision,33297.87,-1.5,0,1,0
17786,Success,33301.92,-0.2,0,0,1
17787,Success,33303.24,-0.05,0,0,1
17788,Success,33303.91,-0.022,0,0,1
17789,Obstacle Collision,33305.38,-1.289,0,1,0
17790,Obstacle Collision,33306.78,-1.3,0,1,0
17791,Obstacle Collision,33307.9,-1.278,0,1,0
17792,Success,33310.71,-0.967,0,0,1
17793,Success,33311.54,-0.022,0,0,1
17794,Success,33314.13,-0.106,0,0,1
17795,Success,33315.44,-0.056,0,0,1
17796,Success,33317.36,-0.078,0,0,1
17797,Success,33319.87,-0.089,0,0,1
17798,Obstacle Collision,33321.47,-1.18,0,1,0
17799,Success,33323.44,-0.072,0,0,1
17800,Success,33324.7,-0.044,0,0,1
17801,Obstacle Collision,33325.5,-1.272,0,1,0
17802,Success,33327.14,-0.05,0,0,1
17803,Success,33328.79,-3.478,0,0,1
17804,Obstacle Collision,33332.78,-1.556,0,1,0
17805,Success,33334.14,-0.061,0,0,1
17806,Success,33335.8,-0.056,0,0,1
17807,Obstacle Collision,33341.64,-1.728,0,1,0
17808,Agent Collision,33344.55,-2.65,1,0,0
17809,Obstacle Collision,33349.59,-2.4,0,1,0
17810,Success,33351.98,-0.128,0,0,1
17811,Success,33354.88,-0.189,0,0,1
17812,Success,33358.14,-0.083,0,0,1
17813,Obstacle Collision,33359.71,-1.217,0,1,0
17814,Obstacle Collision,33360.9,-1.283,0,1,0
17815,Obstacle Collision,33362.51,-1.3,0,1,0
17816,Success,33366.99,-9.32,0,0,1
17817,Obstacle Collision,33369.48,-1.317,0,1,0
17818,Obstacle Collision,33369.91,-1.261,0,1,0
17819,Success,33370.43,-0.017,0,0,1
17820,Obstacle Collision,33375.64,-1.444,0,1,0
17821,Obstacle Collision,33376.85,-1.283,0,1,0
17822,Success,33379.36,-1.806,0,0,1
17823,Obstacle Collision,33380.89,-1.761,0,1,0
17824,Success,33382.15,-0.061,0,0,1
17825,Obstacle Collision,33384.08,-1.3,0,1,0
17826,Success,33387.43,-0.956,0,0,1
17827,Success,33388.92,-0.05,0,0,1
17828,Obstacle Collision,33391.25,-1.322,0,1,0
17829,Success,33393.19,-0.056,0,0,1
17830,Success,33394.1,-0.028,0,0,1
17831,Obstacle Collision,33394.54,-1.261,0,1,0
17832,Success,33395.7,-0.05,0,0,1
17833,Success,33396.92,-0.039,0,0,1
17834,Obstacle Collision,33397.6,-1.267,0,1,0
17835,Success,33400.2,-0.111,0,0,1
17836,Success,33402.86,-0.106,0,0,1
17837,Obstacle Collision,33404.44,-1.044,0,1,0
17838,Obstacle Collision,33407.67,-1.511,0,1,0
17839,Success,33409.55,-0.061,0,0,1
17840,Obstacle Collision,33410.47,-1.117,0,1,0
17841,Success,33411.69,-0.889,0,0,1
17842,Obstacle Collision,33412.12,-1.261,0,1,0
17843,Obstacle Collision,33413.47,-2.139,0,1,0
17844,Success,33415.61,-0.061,0,0,1
17845,Success,33419.86,-0.144,0,0,1
17846,Agent Collision,33422.06,-1.772,1,0,0
17847,Obstacle Collision,33423.14,-1.278,0,1,0
17848,Success,33425.37,-0.928,0,0,1
17849,Success,33426.85,-0.05,0,0,1
17850,Success,33430.03,-0.1,0,0,1
17851,Success,33433.03,-3.522,0,0,1
17852,Obstacle Collision,33433.95,-2.983,0,1,0
17853,Success,33436.94,-0.117,0,0,1
17854,Success,33437.95,-0.033,0,0,1
17855,Obstacle Collision,33440.69,-1.317,0,1,0
17856,Success,33442.89,-0.061,0,0,1
17857,Success,33444.39,-0.056,0,0,1
17858,Obstacle Collision,33445.47,-1.194,0,1,0
17859,Success,33446.99,-0.05,0,0,1
17860,Timeout,33453.58,-0.6,0,0,0
17861,Success,33455.13,-0.05,0,0,1
17862,Success,33456.6,-0.072,0,0,1
17863,Success,33459.5,-0.083,0,0,1
17864,Success,33461.22,-0.05,0,0,1
17865,Obstacle Collision,33461.92,-1.12,0,1,0
17866,Success,33463.78,-0.067,0,0,1
17867,Success,33466.63,-4.367,0,0,1
17868,Obstacle Collision,33467.06,-1.261,0,1,0
17869,Success,33469.09,-0.067,0,0,1
17870,Obstacle Collision,33471.09,-1.328,0,1,0
17871,Obstacle Collision,33471.73,-1.267,0,1,0
17872,Success,33473.93,-0.089,0,0,1
17873,Success,33476.3,-0.094,0,0,1
17874,Success,33478.05,-0.067,0,0,1
17875,Obstacle Collision,33479.45,-1.283,0,1,0
17876,Success,33480.68,-0.039,0,0,1
17877,Obstacle Collision,33482.06,-1.289,0,1,0
17878,Success,33484.38,-0.067,0,0,1
17879,Success,33486.0,-0.061,0,0,1
17880,Success,33487.15,-0.044,0,0,1
17881,Success,33489.64,-0.094,0,0,1
17882,Obstacle Collision,33490.54,-1.244,0,1,0
17883,Obstacle Collision,33490.98,-1.261,0,1,0
17884,Success,33492.29,-0.039,0,0,1
17885,Success,33493.87,-0.117,0,0,1
17886,Obstacle Collision,33496.27,-1.333,0,1,0
17887,Success,33498.41,-0.067,0,0,1
17888,Success,33499.4,-0.039,0,0,1
17889,Success,33501.09,-0.05,0,0,1
17890,Obstacle Collision,33502.47,-1.048,0,1,0
17891,Agent Collision,33503.76,-1.744,1,0,0
17892,Success,33505.17,-0.061,0,0,1
17893,Success,33506.56,-0.044,0,0,1
17894,Success,33508.44,-0.083,0,0,1
17895,Obstacle Collision,33510.48,-1.311,0,1,0
17896,Success,33512.33,-0.061,0,0,1
17897,Success,33514.92,-0.933,0,0,1
17898,Success,33516.79,-0.067,0,0,1
17899,Obstacle Collision,33517.91,-1.201,0,1,0
17900,Obstacle Collision,33519.78,-0.979,0,1,0
17901,Obstacle Collision,33520.82,-0.95,0,1,0
17902,Success,33522.81,-0.083,0,0,1
17903,Success,33523.67,-0.039,0,0,1
17904,Success,33525.88,-0.933,0,0,1
17905,Success,33527.84,-0.089,0,0,1
17906,Success,33530.51,-3.511,0,0,1
17907,Obstacle Collision,33531.76,-2.994,0,1,0
17908,Obstacle Collision,33532.19,-1.261,0,1,0
17909,Success,33533.72,-0.056,0,0,1
17910,Obstacle Collision,33534.82,-1.283,0,1,0
17911,Success,33536.67,-0.072,0,0,1
17912,Success,33538.53,-0.1,0,0,1
17913,Success,33541.21,-0.089,0,0,1
17914,Obstacle Collision,33543.33,-1.328,0,1,0
17915,Obstacle Collision,33545.86,-2.2,0,1,0
17916,Obstacle Collision,33547.45,-1.196,0,1,0
17917,Success,33549.24,-0.056,0,0,1
17918,Obstacle Collision,33550.13,-1.272,0,1,0
17919,Success,33552.17,-0.056,0,0,1
17920,Obstacle Collision,33553.48,-1.289,0,1,0
17921,Obstacle Collision,33554.14,-1.267,0,1,0
17922,Obstacle Collision,33556.53,-1.4,0,1,0
17923,Success,33558.0,-0.061,0,0,1
17924,Success,33560.19,-0.094,0,0,1
17925,Success,33561.55,-0.039,0,0,1
17926,Success,33564.39,-0.956,0,0,1
17927,Success,33565.92,-0.05,0,0,1
17928,Obstacle Collision,33567.19,-1.283,0,1,0
17929,Success,33568.64,-0.067,0,0,1
17930,Obstacle Collision,33570.12,-0.931,0,1,0
17931,Success,33572.28,-0.067,0,0,1
17932,Success,33573.03,-0.028,0,0,1
17933,Success,33575.82,-0.083,0,0,1
17934,Obstacle Collision,33576.6,-1.194,0,1,0
17935,Success,33577.35,-0.028,0,0,1
17936,Success,33579.85,-0.094,0,0,1
17937,Obstacle Collision,33582.11,-1.422,0,1,0
17938,Obstacle Collision,33583.15,-1.229,0,1,0
17939,Obstacle Collision,33585.59,-3.797,0,1,0
17940,Obstacle Collision,33588.81,-1.411,0,1,0
17941,Success,33590.3,-0.056,0,0,1
17942,Success,33592.86,-0.078,0,0,1
17943,Success,33594.16,-0.056,0,0,1
17944,Success,33596.87,-0.117,0,0,1
17945,Success,33598.42,-0.906,0,0,1
17946,Success,33599.89,-0.056,0,0,1
17947,Success,33603.2,-4.378,0,0,1
17948,Success,33604.83,-0.067,0,0,1
17949,Success,33605.59,-0.022,0,0,1
17950,Success,33607.69,-0.067,0,0,1
17951,Success,33608.84,-0.039,0,0,1
17952,Obstacle Collision,33609.92,-1.278,0,1,0
17953,Success,33611.56,-0.056,0,0,1
17954,Obstacle Collision,33613.02,-1.259,0,1,0
17955,Obstacle Collision,33613.43,-1.261,0,1,0
17956,Obstacle Collision,33613.81,-1.261,0,1,0
17957,Obstacle Collision,33615.52,-1.3,0,1,0
17958,Success,33618.19,-0.111,0,0,1
17959,Success,33620.46,-0.089,0,0,1
17960,Success,33622.57,-0.072,0,0,1
17961,Obstacle Collision,33623.7,-1.247,0,1,0
17962,Obstacle Collision,33624.66,-1.229,0,1,0
17963,Success,33627.1,-0.106,0,0,1
17964,Success,33629.9,-0.106,0,0,1
17965,Success,33630.88,-0.05,0,0,1
17966,Obstacle Collision,33633.76,-1.456,0,1,0
17967,Success,33636.0,-0.061,0,0,1
17968,Obstacle Collision,33638.59,-1.328,0,1,0
17969,Success,33639.83,-0.044,0,0,1
17970,Obstacle Collision,33640.91,-1.278,0,1,0
17971,Obstacle Collision,33642.11,-1.206,0,1,0
17972,Success,33644.7,-0.094,0,0,1
17973,Obstacle Collision,33645.66,-1.278,0,1,0
17974,Obstacle Collision,33648.4,-1.328,0,1,0
17975,Obstacle Collision,33650.23,-2.15,0,1,0
17976,Obstacle Collision,33651.77,-1.306,0,1,0
17977,Success,33652.85,-0.039,0,0,1
17978,Success,33653.61,-0.028,0,0,1
17979,Success,33656.09,-3.489,0,0,1
17980,Success,33658.18,-0.094,0,0,1
17981,Success,33659.9,-0.061,0,0,1
17982,Obstacle Collision,33661.09,-0.87,0,1,0
17983,Success,33664.2,-0.094,0,0,1
17984,Obstacle Collision,33666.21,-4.739,0,1,0
17985,Obstacle Collision,33667.1,-1.278,0,1,0
17986,Success,33669.28,-0.117,0,0,1
17987,Obstacle Collision,33669.95,-1.267,0,1,0
17988,Obstacle Collision,33670.62,-1.267,0,1,0
17989,Success,33673.24,-0.067,0,0,1
17990,Success,33677.06,-0.133,0,0,1
17991,Obstacle Collision,33678.2,-1.283,0,1,0
17992,Success,33680.95,-1.794,0,0,1
17993,Obstacle Collision,33681.63,-1.267,0,1,0
17994,Success,33683.73,-0.922,0,0,1
17995,Success,33686.32,-1.811,0,0,1
17996,Success,33688.33,-0.056,0,0,1
17997,Obstacle Collision,33690.44,-1.301,0,1,0
17998,Success,33691.91,-0.061,0,0,1
17999,Success,33693.38,-0.05,0,0,1
18000,Obstacle Collision,33693.82,-1.283,0,1,0
18001,Obstacle Collision,33696.95,-1.456,0,1,0
18002,Success,33698.5,-0.05,0,0,1
18003,Success,33700.41,-0.056,0,0,1
18004,Obstacle Collision,33702.77,-1.367,0,1,0
18005,Success,33704.55,-0.061,0,0,1
18006,Obstacle Collision,33710.56,-1.739,0,1,0
18007,Success,33713.39,-0.1,0,0,1
18008,Success,33717.29,-0.156,0,0,1
18009,Success,33718.52,-0.061,0,0,1
18010,Success,33720.41,-0.089,0,0,1
18011,Obstacle Collision,33722.32,-1.306,0,1,0
18012,Success,33723.86,-1.778,0,0,1
18013,Success,33726.71,-0.089,0,0,1
18014,Success,33728.61,-0.928,0,0,1
18015,Obstacle Collision,33729.66,-2.133,0,1,0
18016,Success,33732.33,-0.183,0,0,1
18017,Success,33735.32,-0.083,0,0,1
18018,Success,33736.06,-0.028,0,0,1
18019,Obstacle Collision,33738.67,-1.04,0,1,0
18020,Success,33741.04,-0.106,0,0,1
18021,Success,33742.7,-0.95,0,0,1
18022,Success,33746.12,-1.828,0,0,1
18023,Success,33748.58,-0.072,0,0,1
18024,Obstacle Collision,33750.17,-1.17,0,1,0
18025,Success,33751.09,-0.039,0,0,1
18026,Success,33752.31,-0.044,0,0,1
18027,Obstacle Collision,33753.42,-1.211,0,1,0
18028,Success,33754.17,-0.022,0,0,1
18029,Obstacle Collision,33755.94,-3.467,0,1,0
18030,Success,33757.58,-0.067,0,0,1
18031,Success,33759.73,-0.078,0,0,1
18032,Obstacle Collision,33760.44,-1.272,0,1,0
18033,Obstacle Collision,33762.66,-1.306,0,1,0
18034,Success,33763.89,-0.039,0,0,1
18035,Success,33765.38,-0.05,0,0,1
18036,Success,33767.72,-0.078,0,0,1
18037,Success,33771.0,-0.1,0,0,1
18038,Obstacle Collision,33771.63,-2.583,0,1,0
18039,Success,33773.9,-0.072,0,0,1
18040,Obstacle Collision,33775.09,-1.16,0,1,0
18041,Obstacle Collision,33775.99,-2.594,0,1,0
18042,Success,33777.63,-0.078,0,0,1
18043,Success,33778.86,-0.056,0,0,1
18044,Obstacle Collision,33780.42,-1.389,0,1,0
18045,Success,33782.79,-0.094,0,0,1
18046,Success,33785.45,-0.078,0,0,1
18047,Success,33787.93,-0.067,0,0,1
18048,Obstacle Collision,33788.5,-1.225,0,1,0
18049,Obstacle Collision,33790.2,-3.006,0,1,0
18050,Obstacle Collision,33792.77,-1.333,0,1,0
18051,Success,33794.98,-0.139,0,0,1
18052,Success,33797.13,-0.917,0,0,1
18053,Success,33799.07,-0.083,0,0,1
18054,Obstacle Collision,33800.63,-1.289,0,1,0
18055,Obstacle Collision,33801.53,-1.272,0,1,0
18056,Success,33802.2,-0.022,0,0,1
18057,Obstacle Collision,33803.31,-4.306,0,1,0
18058,Obstacle Collision,33804.89,-1.136,0,1,0
18059,Obstacle Collision,33806.28,-1.283,0,1,0
18060,Obstacle Collision,33807.19,-1.147,0,1,0
18061,Success,33809.18,-0.106,0,0,1
18062,Success,33811.24,-0.944,0,0,1
18063,Obstacle Collision,33812.26,-1.153,0,1,0
18064,Success,33813.58,-0.039,0,0,1
18065,Obstacle Collision,33814.37,-1.265,0,1,0
18066,Success,33815.61,-0.039,0,0,1
18067,Obstacle Collision,33818.06,-1.383,0,1,0
18068,Success,33819.87,-0.072,0,0,1
18069,Obstacle Collision,33821.33,-1.009,0,1,0
18070,Success,33823.84,-0.106,0,0,1
18071,Success,33826.97,-2.689,0,0,1
18072,Success,33828.61,-0.078,0,0,1
18073,Obstacle Collision,33829.89,-1.283,0,1,0
18074,Success,33831.34,-2.617,0,0,1
18075,Success,33833.75,-0.939,0,0,1
18076,Success,33836.38,-0.089,0,0,1
18077,Success,33838.22,-0.061,0,0,1
18078,Obstacle Collision,33838.9,-1.267,0,1,0
18079,Success,33840.74,-2.622,0,0,1
18080,Success,33842.72,-0.072,0,0,1
18081,Success,33843.62,-0.028,0,0,1
18082,Success,33844.45,-0.028,0,0,1
18083,Success,33846.79,-0.1,0,0,1
18084,Obstacle Collision,33847.64,-1.231,0,1,0
18085,Obstacle Collision,33849.26,-1.289,0,1,0
18086,Obstacle Collision,33850.09,-1.189,0,1,0
18087,Success,33851.25,-0.039,0,0,1
18088,Obstacle Collision,33852.18,-1.153,0,1,0
18089,Obstacle Collision,33852.84,-2.122,0,1,0
18090,Success,33854.06,-0.044,0,0,1
18091,Success,33856.2,-0.067,0,0,1
18092,Obstacle Collision,33858.52,-1.303,0,1,0
18093,Obstacle Collision,33860.43,-1.182,0,1,0
18094,Obstacle Collision,33862.15,-1.262,0,1,0
18095,Success,33863.86,-0.05,0,0,1
18096,Agent Collision,33865.77,-6.917,1,0,0
18097,Success,33867.65,-0.95,0,0,1
18098,Success,33870.3,-0.083,0,0,1
18099,Obstacle Collision,33871.37,-1.278,0,1,0
18100,Success,33873.23,-0.056,0,0,1
18101,Obstacle Collision,33874.1,-1.272,0,1,0
18102,Obstacle Collision,33876.01,-1.3,0,1,0
18103,Obstacle Collision,33876.45,-2.972,0,1,0
18104,Agent Collision,33880.1,-4.354,1,0,0
18105,Success,33883.76,-3.55,0,0,1
18106,Success,33886.7,-0.1,0,0,1
18107,Obstacle Collision,33888.52,-1.294,0,1,0
18108,Success,33890.61,-0.067,0,0,1
18109,Obstacle Collision,33892.04,-1.019,0,1,0
18110,Obstacle Collision,33892.47,-1.261,0,1,0
18111,Obstacle Collision,33894.38,-1.13,0,1,0
18112,Success,33896.2,-0.067,0,0,1
18113,Obstacle Collision,33898.8,-1.361,0,1,0
18114,Success,33899.71,-0.028,0,0,1
18115,Obstacle Collision,33902.21,-1.311,0,1,0
18116,Success,33906.26,-0.144,0,0,1
18117,Success,33907.39,-0.033,0,0,1
18118,Obstacle Collision,33910.4,-1.411,0,1,0
18119,Success,33912.78,-0.917,0,0,1
18120,Obstacle Collision,33920.58,-1.85,0,1,0
18121,Obstacle Collision,33921.92,-1.118,0,1,0
18122,Obstacle Collision,33923.48,-1.254,0,1,0
18123,Obstacle Collision,33924.65,-1.278,0,1,0
18124,Success,33926.7,-0.072,0,0,1
18125,Obstacle Collision,33927.3,-1.267,0,1,0
18126,Success,33930.15,-0.183,0,0,1
18127,Success,33932.18,-0.089,0,0,1
18128,Success,33933.18,-0.044,0,0,1
18129,Success,33935.04,-0.083,0,0,1
18130,Obstacle Collision,33935.97,-1.283,0,1,0
18131,Obstacle Collision,33941.45,-1.728,0,1,0
18132,Success,33944.52,-4.383,0,0,1
18133,Success,33946.92,-0.083,0,0,1
18134,Success,33949.25,-0.078,0,0,1
18135,Success,33950.55,-0.044,0,0,1
18136,Obstacle Collision,33951.69,-1.075,0,1,0
18137,Success,33954.41,-0.106,0,0,1
18138,Agent Collision,33956.98,-0.933,1,0,0
18139,Obstacle Collision,33957.85,-1.272,0,1,0
18140,Obstacle Collision,33960.83,-1.289,0,1,0
18141,Obstacle Collision,33963.77,-1.389,0,1,0
18142,Success,33965.66,-0.083,0,0,1
18143,Success,33967.99,-0.094,0,0,1
18144,Success,33970.34,-0.089,0,0,1
18145,Success,33972.67,-0.089,0,0,1
18146,Success,33974.91,-0.089,0,0,1
18147,Success,33976.46,-0.067,0,0,1
18148,Success,33978.63,-0.083,0,0,1
18149,Obstacle Collision,33979.54,-1.272,0,1,0
18150,Success,33981.16,-0.05,0,0,1
18151,Success,33982.73,-0.067,0,0,1
18152,Success,33985.55,-0.078,0,0,1
18153,Obstacle Collision,33988.04,-5.457,0,1,0
18154,Agent Collision,33989.43,-3.461,1,0,0
18155,Obstacle Collision,33993.96,-4.4,0,1,0
18156,Obstacle Collision,33997.64,-2.239,0,1,0
18157,Obstacle Collision,33998.97,-1.102,0,1,0
18158,Obstacle Collision,33999.64,-2.122,0,1,0
18159,Success,34004.8,-1.178,0,0,1
18160,Success,34005.48,-0.022,0,0,1
18161,Obstacle Collision,34006.35,-1.272,0,1,0
18162,Success,34008.61,-0.111,0,0,1
18163,Success,34009.76,-0.033,0,0,1
18164,Obstacle Collision,34010.78,-1.278,0,1,0
18165,Obstacle Collision,34011.95,-1.283,0,1,0
18166,Obstacle Collision,34012.84,-1.272,0,1,0
18167,Success,34016.31,-0.139,0,0,1
18168,Success,34018.44,-0.067,0,0,1
18169,Obstacle Collision,34019.59,-1.294,0,1,0
18170,Success,34022.93,-0.233,0,0,1
18171,Success,34024.88,-0.083,0,0,1
18172,Success,34027.64,-0.128,0,0,1
18173,Obstacle Collision,34028.2,-1.267,0,1,0
18174,Success,34030.58,-0.083,0,0,1
18175,Obstacle Collision,34031.7,-1.283,0,1,0
18176,Obstacle Collision,34033.61,-1.217,0,1,0
18177,Success,34035.24,-0.061,0,0,1
18178,Success,34036.41,-0.033,0,0,1
18179,Success,34038.21,-0.061,0,0,1
18180,Obstacle Collision,34039.4,-0.967,0,1,0
18181,Obstacle Collision,34041.29,-1.306,0,1,0
18182,Obstacle Collision,34046.53,-1.689,0,1,0
18183,Success,34049.07,-0.144,0,0,1
18184,Success,34051.01,-0.067,0,0,1
18185,Success,34052.64,-0.078,0,0,1
18186,Success,34054.39,-0.061,0,0,1
18187,Success,34056.81,-0.094,0,0,1
18188,Success,34058.88,-0.067,0,0,1
18189,Success,34062.12,-0.956,0,0,1
18190,Success,34063.37,-0.039,0,0,1
18191,Obstacle Collision,34064.03,-1.728,0,1,0
18192,Obstacle Collision,34065.94,-4.722,0,1,0
18193,Success,34067.98,-0.1,0,0,1
18194,Success,34069.94,-0.072,0,0,1
18195,Obstacle Collision,34071.62,-1.311,0,1,0
18196,Success,34072.79,-0.044,0,0,1
18197,Obstacle Collision,34073.6,-1.272,0,1,0
18198,Success,34075.33,-0.072,0,0,1
18199,Success,34078.23,-0.933,0,0,1
18200,Success,34080.66,-0.078,0,0,1
18201,Success,34082.95,-0.089,0,0,1
18202,Success,34084.38,-0.083,0,0,1
18203,Timeout,34092.78,-0.6,0,0,0
18204,Success,34094.54,-0.056,0,0,1
18205,Obstacle Collision,34096.81,-1.356,0,1,0
18206,Success,34100.32,-3.398,0,0,1
18207,Success,34102.49,-1.783,0,0,1
18208,Success,34104.68,-0.072,0,0,1
18209,Obstacle Collision,34106.27,-1.044,0,1,0
18210,Obstacle Collision,34108.41,-1.317,0,1,0
18211,Success,34111.0,-0.128,0,0,1
18212,Success,34112.21,-0.039,0,0,1
18213,Obstacle Collision,34114.18,-1.3,0,1,0
18214,Success,34117.17,-0.111,0,0,1
18215,Obstacle Collision,34117.86,-1.267,0,1,0
18216,Obstacle Collision,34119.52,-1.296,0,1,0
18217,Obstacle Collision,34122.02,-1.35,0,1,0
18218,Obstacle Collision,34124.7,-1.406,0,1,0
18219,Obstacle Collision,34127.93,-1.817,0,1,0
18220,Obstacle Collision,34129.63,-1.265,0,1,0
18221,Success,34131.01,-0.056,0,0,1
18222,Success,34132.58,-0.072,0,0,1
18223,Success,34134.34,-0.061,0,0,1
18224,Obstacle Collision,34136.54,-1.181,0,1,0
18225,Success,34138.26,-0.061,0,0,1
18226,Success,34139.33,-0.039,0,0,1
18227,Obstacle Collision,34140.49,-1.289,0,1,0
18228,Success,34144.37,-0.183,0,0,1
18229,Obstacle Collision,34145.21,-3.798,0,1,0
18230,Success,34147.74,-0.083,0,0,1
18231,Timeout,34154.96,-0.6,0,0,0
18232,Success,34156.52,-0.072,0,0,1
18233,Success,34159.15,-0.1,0,0,1
18234,Success,34160.65,-0.061,0,0,1
18235,Success,34162.85,-0.072,0,0,1
18236,Success,34164.62,-1.8,0,0,1
18237,Obstacle Collision,34166.13,-1.322,0,1,0
18238,Obstacle Collision,34167.09,-1.283,0,1,0
18239,Obstacle Collision,34167.98,-1.075,0,1,0
18240,Obstacle Collision,34169.14,-1.169,0,1,0
18241,Obstacle Collision,34173.14,-1.517,0,1,0
18242,Success,34175.09,-0.067,0,0,1
18243,Success,34177.29,-0.083,0,0,1
18244,Success,34179.16,-0.067,0,0,1
18245,Success,34181.86,-0.111,0,0,1
18246,Obstacle Collision,34182.74,-1.231,0,1,0
18247,Success,34185.22,-0.106,0,0,1
18248,Success,34189.0,-0.978,0,0,1
18249,Success,34190.95,-0.067,0,0,1
18250,Success,34192.49,-0.05,0,0,1
18251,Success,34193.49,-0.033,0,0,1
18252,Obstacle Collision,34195.44,-2.161,0,1,0
18253,Success,34197.39,-0.056,0,0,1
18254,Success,34200.07,-0.1,0,0,1
18255,Obstacle Collision,34202.5,-1.339,0,1,0
18256,Success,34203.83,-0.056,0,0,1
18257,Obstacle Collision,34204.98,-1.278,0,1,0
18258,Success,34207.03,-0.089,0,0,1
18259,Success,34209.85,-0.1,0,0,1
18260,Success,34212.06,-0.078,0,0,1
18261,Success,34213.35,-0.044,0,0,1
18262,Obstacle Collision,34215.22,-4.525,0,1,0
18263,Success,34217.52,-0.078,0,0,1
18264,Timeout,34223.79,-0.6,0,0,0
18265,Obstacle Collision,34224.85,-1.278,0,1,0
18266,Obstacle Collision,34225.75,-1.236,0,1,0
18267,Obstacle Collision,34227.19,-1.317,0,1,0
18268,Success,34228.64,-0.05,0,0,1
18269,Obstacle Collision,34230.47,-2.114,0,1,0
18270,Obstacle Collision,34232.8,-1.306,0,1,0
18271,Success,34235.5,-0.978,0,0,1
18272,Obstacle Collision,34237.34,-1.294,0,1,0
18273,Success,34238.75,-0.044,0,0,1
18274,Obstacle Collision,34239.8,-1.164,0,1,0
18275,Success,34241.97,-0.944,0,0,1
18276,Obstacle Collision,34243.99,-1.139,0,1,0
18277,Success,34246.36,-0.083,0,0,1
18278,Obstacle Collision,34247.27,-1.733,0,1,0
18279,Success,34249.34,-0.939,0,0,1
18280,Success,34251.39,-0.061,0,0,1
18281,Obstacle Collision,34253.03,-1.311,0,1,0
18282,Success,34255.54,-0.067,0,0,1
18283,Success,34257.26,-0.072,0,0,1
18284,Obstacle Collision,34259.18,-1.311,0,1,0
18285,Success,34260.17,-0.028,0,0,1
18286,Success,34261.73,-0.056,0,0,1
18287,Obstacle Collision,34262.95,-1.283,0,1,0
18288,Success,34265.15,-0.1,0,0,1
18289,Success,34269.66,-6.189,0,0,1
18290,Agent Collision,34272.06,-1.789,1,0,0
18291,Success,34273.78,-0.067,0,0,1
18292,Success,34275.82,-0.067,0,0,1
18293,Success,34277.65,-0.061,0,0,1
18294,Success,34279.87,-0.094,0,0,1
18295,Success,34281.31,-0.05,0,0,1
18296,Obstacle Collision,34283.58,-1.367,0,1,0
18297,Obstacle Collision,34284.84,-1.283,0,1,0
